owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
bgg,"a(blc arg0, bhb arg1)","func_185499_a(IBlockState arg0, Rotation arg1)",,,,,method,"a(blc arg0, bhb arg1)",(Lblc;Lbhb;)Lblc;,IBlockData
bgg,"a(blc arg0, bfz arg1)","func_185471_a(IBlockState arg0, Mirror arg1)",,,,,method,"a(blc arg0, bfz arg1)",(Lblc;Lbfz;)Lblc;,IBlockData
bgg,"a(blc arg0, axy arg1, el arg2, Random arg3)","func_196267_b(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"a(blc arg0, axy arg1, el arg2, Random arg3)",(Lblc;Laxy;Lel;Ljava/util/Random;)V,void
bgg,"a(blc arg0, eq arg1, blc arg2, axz arg3, el arg4, el arg5)","func_196271_a(IBlockState arg0, EnumFacing arg1, IBlockState arg2, IWorld arg3, BlockPos arg4, BlockPos arg5)","updateState(IBlockData arg0, EnumDirection arg1, IBlockData arg2, GeneratorAccess arg3, BlockPosition arg4, BlockPosition arg5)",,,,method,"a(blc arg0, eq arg1, blc arg2, axz arg3, el arg4, el arg5)",(Lblc;Leq;Lblc;Laxz;Lel;Lel;)Lblc;,IBlockData
bgg,"a(axz arg0, el arg1)","func_203420_a(IWorld arg0, BlockPos arg1)",,,,,method,"a(axz arg0, el arg1)",(Laxz;Lel;)V,void
bgg,"a(axy arg0, el arg1, blc arg2)","func_190961_e(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(axy arg0, el arg1, blc arg2)",(Laxy;Lel;Lblc;)V,void
bgg,i(blc arg0),func_149744_f(IBlockState arg0),isPowerSource(IBlockData arg0),,,,method,i(blc arg0),(Lblc;)Z,boolean
bgg,"b(blc arg0, axk arg1, el arg2, eq arg3)","func_176211_b(IBlockState arg0, IBlockReader arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"b(blc arg0, axk arg1, el arg2, eq arg3)",(Lblc;Laxk;Lel;Leq;)I,int
bgg,"a(blc arg0, axk arg1, el arg2, eq arg3)","func_180656_a(IBlockState arg0, IBlockReader arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"a(blc arg0, axk arg1, el arg2, eq arg3)",(Lblc;Laxk;Lel;Leq;)I,int
bgg,"a(blc arg0, axy arg1, el arg2, blc arg3)","func_196259_b(IBlockState arg0, World arg1, BlockPos arg2, IBlockState arg3)","onPlace(IBlockData arg0, World arg1, BlockPosition arg2, IBlockData arg3)",,,,method,"a(blc arg0, axy arg1, el arg2, blc arg3)",(Lblc;Laxy;Lel;Lblc;)V,void
bgg,"a(blc arg0, axy arg1, el arg2, blc arg3, boolean arg4)","func_196243_a(IBlockState arg0, World arg1, BlockPos arg2, IBlockState arg3, boolean arg4)","remove(IBlockData arg0, World arg1, BlockPosition arg2, IBlockData arg3, boolean arg4)",,,,method,"a(blc arg0, axy arg1, el arg2, blc arg3, boolean arg4)",(Lblc;Laxy;Lel;Lblc;Z)V,void
bgg,a(ark arg0),func_196258_a(BlockItemUseContext arg0),getPlacedState(BlockActionContext arg0),,,,method,a(ark arg0),(Lark;)Lblc;,IBlockData
bgh,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,public
bgh,"a(blc arg0, axy arg1, el arg2, int arg3)","func_199769_a(IBlockState arg0, World arg1, BlockPos arg2, int arg3)","getDropType(IBlockData arg0, World arg1, BlockPosition arg2, int arg3)",,,,method,"a(blc arg0, axy arg1, el arg2, int arg3)",(Lblc;Laxy;Lel;I)Laxx;,IMaterial
bgh,"a(blc arg0, Random arg1)","func_196264_a(IBlockState arg0, Random arg1)",,,,,method,"a(blc arg0, Random arg1)",(Lblc;Ljava/util/Random;)I,int
bgh,"a(blc arg0, int arg1, axy arg2, el arg3, Random arg4)","func_196251_a(IBlockState arg0, int arg1, World arg2, BlockPos arg3, Random arg4)","getDropCount(IBlockData arg0, int arg1, World arg2, BlockPosition arg3, Random arg4)",,,,method,"a(blc arg0, int arg1, axy arg2, el arg3, Random arg4)",(Lblc;ILaxy;Lel;Ljava/util/Random;)I,int
bgh,"a(blc arg0, axy arg1, el arg2, float arg3, int arg4)","func_196255_a(IBlockState arg0, World arg1, BlockPos arg2, float arg3, int arg4)","dropNaturally(IBlockData arg0, World arg1, BlockPosition arg2, float arg3, int arg4)",,,,method,"a(blc arg0, axy arg1, el arg2, float arg3, int arg4)",(Lblc;Laxy;Lel;FI)V,void
bgh,"a(axk arg0, el arg1, blc arg2)","func_185473_a(IBlockReader arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(axk arg0, el arg1, blc arg2)",(Laxk;Lel;Lblc;)Late;,ItemStack
bgi,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,public
bgi,"a(blc arg0, Random arg1)","func_196264_a(IBlockState arg0, Random arg1)",,,,,method,"a(blc arg0, Random arg1)",(Lblc;Ljava/util/Random;)I,int
bgj,<init>,,,,,,constructor,"(arg0, arg1)",(FLbcs$c;)V,protected
bgj,a(float arg0),func_196487_d(float arg0),,,,,method,a(float arg0),(F)[Lcew;,VoxelShape[]
bgj,"a(blc arg0, axk arg1, el arg2)","func_196244_b(IBlockState arg0, IBlockReader arg1, BlockPos arg2)",,,,,method,"a(blc arg0, axk arg1, el arg2)",(Lblc;Laxk;Lel;)Lcew;,VoxelShape
bgj,k(blc arg0),func_196486_i(IBlockState arg0),,,,,method,k(blc arg0),(Lblc;)I,int
bgk,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,protected
bgk,"a(axy arg0, el arg1, blc arg2, afa arg3, ate arg4)","func_180633_a(World arg0, BlockPos arg1, IBlockState arg2, EntityLivingBase arg3, ItemStack arg4)","postPlace(World arg0, BlockPosition arg1, IBlockData arg2, EntityLiving arg3, ItemStack arg4)",,,,method,"a(axy arg0, el arg1, blc arg2, afa arg3, ate arg4)",(Laxy;Lel;Lblc;Lafa;Late;)V,void
bgl,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,protected
bgl,"a(axy arg0, el arg1, blc arg2, afa arg3, ate arg4)","func_180633_a(World arg0, BlockPos arg1, IBlockState arg2, EntityLivingBase arg3, ItemStack arg4)","postPlace(World arg0, BlockPosition arg1, IBlockData arg2, EntityLiving arg3, ItemStack arg4)",,,,method,"a(axy arg0, el arg1, blc arg2, afa arg3, ate arg4)",(Laxy;Lel;Lblc;Lafa;Late;)V,void
bgm,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,public
bgm,f(),func_199772_f(),,,,,method,f(),()Laxx;,IMaterial
bgm,g(),func_199773_g(),,,,,method,g(),()Laxx;,IMaterial
bgm,"a(blc arg0, axy arg1, el arg2, float arg3, int arg4)","func_196255_a(IBlockState arg0, World arg1, BlockPos arg2, float arg3, int arg4)","dropNaturally(IBlockData arg0, World arg1, BlockPosition arg2, float arg3, int arg4)",,,,method,"a(blc arg0, axy arg1, el arg2, float arg3, int arg4)",(Lblc;Laxy;Lel;FI)V,void
bgm,"a(blc arg0, axk arg1, el arg2)","func_196244_b(IBlockState arg0, IBlockReader arg1, BlockPos arg2)",,,,,method,"a(blc arg0, axk arg1, el arg2)",(Lblc;Laxk;Lel;)Lcew;,VoxelShape
bgn,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,public
bgn,i(blc arg0),func_149744_f(IBlockState arg0),isPowerSource(IBlockData arg0),,,,method,i(blc arg0),(Lblc;)Z,boolean
bgn,"a(blc arg0, axk arg1, el arg2, eq arg3)","func_180656_a(IBlockState arg0, IBlockReader arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"a(blc arg0, axk arg1, el arg2, eq arg3)",(Lblc;Laxk;Lel;Leq;)I,int
bgo,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,protected
bgo,"a(axy arg0, el arg1, blc arg2, boolean arg3, int arg4)","func_176566_a(World arg0, BlockPos arg1, IBlockState arg2, boolean arg3, int arg4)",,,,,method,"a(axy arg0, el arg1, blc arg2, boolean arg3, int arg4)",(Laxy;Lel;Lblc;ZI)Z,boolean
bgo,"a(axy arg0, el arg1, boolean arg2, int arg3, bmn arg4)","func_208071_a(World arg0, BlockPos arg1, boolean arg2, int arg3, RailShape arg4)",,,,,method,"a(axy arg0, el arg1, boolean arg2, int arg3, bmn arg4)",(Laxy;Lel;ZILbmn;)Z,boolean
bgo,"a(blc arg0, axy arg1, el arg2, bcs arg3)","func_189541_b(IBlockState arg0, World arg1, BlockPos arg2, Block arg3)",,,,,method,"a(blc arg0, axy arg1, el arg2, bcs arg3)",(Lblc;Laxy;Lel;Lbcs;)V,void
bgo,e(),func_176560_l(),,,,,method,e(),()Lbmm;,IBlockState<BlockPropertyTrackPosition>
bgo,"a(blc arg0, bhb arg1)","func_185499_a(IBlockState arg0, Rotation arg1)",,,,,method,"a(blc arg0, bhb arg1)",(Lblc;Lbhb;)Lblc;,IBlockData
bgo,"a(blc arg0, bfz arg1)","func_185471_a(IBlockState arg0, Mirror arg1)",,,,,method,"a(blc arg0, bfz arg1)",(Lblc;Lbfz;)Lblc;,IBlockData
bgo,"a(ble$a<bcs, blc> arg0)","func_206840_a(StateContainer$Builder<Block, IBlockState> arg0)",,,,,method,"a(ble$a<bcs, blc> arg0)",(Lble$a;)V,void
bgp$a,<init>,,,,,,constructor,(),()V,private
bgp,<init>,,,,,,constructor,"(arg0, arg1)",(Lbgp$a;Lbcs$c;)V,protected
bgp,k(blc arg0),func_176576_e(IBlockState arg0),getPower(IBlockData arg0),,,,method,k(blc arg0),(Lblc;)I,int
bgp,"a(blc arg0, int arg1)","func_176575_a(IBlockState arg0, int arg1)",,,,,method,"a(blc arg0, int arg1)",(Lblc;I)Lblc;,IBlockData
bgp,"a(axz arg0, el arg1)","func_185507_b(IWorld arg0, BlockPos arg1)",,,,,method,"a(axz arg0, el arg1)",(Laxz;Lel;)V,void
bgp,"b(axz arg0, el arg1)","func_185508_c(IWorld arg0, BlockPos arg1)",,,,,method,"b(axz arg0, el arg1)",(Laxz;Lel;)V,void
bgp,"b(axy arg0, el arg1)","func_180669_e(World arg0, BlockPos arg1)",,,,,method,"b(axy arg0, el arg1)",(Laxy;Lel;)I,int
bgp,"a(ble$a<bcs, blc> arg0)","func_206840_a(StateContainer$Builder<Block, IBlockState> arg0)",,,,,method,"a(ble$a<bcs, blc> arg0)",(Lble$a;)V,void
bgq,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,protected
bgq,"a(blc arg0, axy arg1, el arg2, aog arg3, adk arg4, eq arg5, float arg6, float arg7, float arg8)","func_196250_a(IBlockState arg0, World arg1, BlockPos arg2, EntityPlayer arg3, EnumHand arg4, EnumFacing arg5, float arg6, float arg7, float arg8)","interact(IBlockData arg0, World arg1, BlockPosition arg2, EntityHuman arg3, EnumHand arg4, EnumDirection arg5, float arg6, float arg7, float arg8)",,,,method,"a(blc arg0, axy arg1, el arg2, aog arg3, adk arg4, eq arg5, float arg6, float arg7, float arg8)",(Lblc;Laxy;Lel;Laog;Ladk;Leq;FFF)Z,boolean
bgq,d(),func_196524_d(),,,,,method,d(),()Lbhz;,BlockStem
bgq,e(),func_196523_e(),,,,,method,e(),()Lbcf;,BlockStemAttached
bgr,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,protected
bgr,"a(blc arg0, axy arg1, el arg2, bcs arg3)","func_189541_b(IBlockState arg0, World arg1, BlockPos arg2, Block arg3)",,,,,method,"a(blc arg0, axy arg1, el arg2, bcs arg3)",(Lblc;Laxy;Lel;Lbcs;)V,void
bgr,e(),func_176560_l(),,,,,method,e(),()Lbmm;,IBlockState<BlockPropertyTrackPosition>
bgr,"a(blc arg0, bhb arg1)","func_185499_a(IBlockState arg0, Rotation arg1)",,,,,method,"a(blc arg0, bhb arg1)",(Lblc;Lbhb;)Lblc;,IBlockData
bgr,"a(blc arg0, bfz arg1)","func_185471_a(IBlockState arg0, Mirror arg1)",,,,,method,"a(blc arg0, bfz arg1)",(Lblc;Lbfz;)Lblc;,IBlockData
bgr,"a(ble$a<bcs, blc> arg0)","func_206840_a(StateContainer$Builder<Block, IBlockState> arg0)",,,,,method,"a(ble$a<bcs, blc> arg0)",(Lble$a;)V,void
bgs,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Laxy;Lel;Lblc;)V,public
bgs,a(),func_196907_a(),,,,,method,a(),()Ljava/util/List;,List<BlockPosition>
bgs,a(bmn arg0),func_208509_a(RailShape arg0),,,,,method,a(bmn arg0),(Lbmn;)V,void
bgs,d(),func_196903_f(),,,,,method,d(),()V,void
bgs,a(el arg0),func_196902_d(BlockPos arg0),,,,,method,a(el arg0),(Lel;)Z,boolean
bgs,b(el arg0),func_196908_a(BlockPos arg0),,,,,method,b(el arg0),(Lel;)Lbgs;,MinecartTrackLogic
bgs,a(bgs arg0),func_196919_b(BlockRailState arg0),,,,,method,a(bgs arg0),(Lbgs;)Z,boolean
bgs,c(el arg0),func_196904_b(BlockPos arg0),,,,,method,c(el arg0),(Lel;)Z,boolean
bgs,b(),func_196910_b(),,,,,method,b(),()I,int
bgs,b(bgs arg0),func_196905_c(BlockRailState arg0),,,,,method,b(bgs arg0),(Lbgs;)Z,boolean
bgs,c(bgs arg0),func_208510_c(BlockRailState arg0),,,,,method,c(bgs arg0),(Lbgs;)V,void
bgs,d(el arg0),func_208512_d(BlockPos arg0),,,,,method,d(el arg0),(Lel;)Z,boolean
bgs,"a(boolean arg0, boolean arg1)","func_208511_a(boolean arg0, boolean arg1)",,,,,method,"a(boolean arg0, boolean arg1)",(ZZ)Lbgs;,MinecartTrackLogic
bgs,c(),func_196916_c(),,,,,method,c(),()Lblc;,IBlockData
bgt,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,public
bgt,m(blc arg0),func_149750_m(IBlockState arg0),,,,,method,m(blc arg0),(Lblc;)I,int
bgt,"a(blc arg0, axy arg1, el arg2, aog arg3)","func_196270_a(IBlockState arg0, World arg1, BlockPos arg2, EntityPlayer arg3)","attack(IBlockData arg0, World arg1, BlockPosition arg2, EntityHuman arg3)",,,,method,"a(blc arg0, axy arg1, el arg2, aog arg3)",(Lblc;Laxy;Lel;Laog;)V,void
bgt,"a(axy arg0, el arg1, aer arg2)","func_176199_a(World arg0, BlockPos arg1, Entity arg2)","stepOn(World arg0, BlockPosition arg1, Entity arg2)",,,,method,"a(axy arg0, el arg1, aer arg2)",(Laxy;Lel;Laer;)V,void
bgt,"a(blc arg0, axy arg1, el arg2, aog arg3, adk arg4, eq arg5, float arg6, float arg7, float arg8)","func_196250_a(IBlockState arg0, World arg1, BlockPos arg2, EntityPlayer arg3, EnumHand arg4, EnumFacing arg5, float arg6, float arg7, float arg8)","interact(IBlockData arg0, World arg1, BlockPosition arg2, EntityHuman arg3, EnumHand arg4, EnumDirection arg5, float arg6, float arg7, float arg8)",,,,method,"a(blc arg0, axy arg1, el arg2, aog arg3, adk arg4, eq arg5, float arg6, float arg7, float arg8)",(Lblc;Laxy;Lel;Laog;Ladk;Leq;FFF)Z,boolean
bgt,"b(blc arg0, axy arg1, el arg2)","func_196500_d(IBlockState arg0, World arg1, BlockPos arg2)","interact(IBlockData arg0, World arg1, BlockPosition arg2)",,,,method,"b(blc arg0, axy arg1, el arg2)",(Lblc;Laxy;Lel;)V,void
bgt,"a(blc arg0, axy arg1, el arg2, Random arg3)","func_196267_b(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"a(blc arg0, axy arg1, el arg2, Random arg3)",(Lblc;Laxy;Lel;Ljava/util/Random;)V,void
bgt,"a(blc arg0, axy arg1, el arg2, int arg3)","func_199769_a(IBlockState arg0, World arg1, BlockPos arg2, int arg3)","getDropType(IBlockData arg0, World arg1, BlockPosition arg2, int arg3)",,,,method,"a(blc arg0, axy arg1, el arg2, int arg3)",(Lblc;Laxy;Lel;I)Laxx;,IMaterial
bgt,"a(blc arg0, int arg1, axy arg2, el arg3, Random arg4)","func_196251_a(IBlockState arg0, int arg1, World arg2, BlockPos arg3, Random arg4)","getDropCount(IBlockData arg0, int arg1, World arg2, BlockPosition arg3, Random arg4)",,,,method,"a(blc arg0, int arg1, axy arg2, el arg3, Random arg4)",(Lblc;ILaxy;Lel;Ljava/util/Random;)I,int
bgt,"a(blc arg0, Random arg1)","func_196264_a(IBlockState arg0, Random arg1)",,,,,method,"a(blc arg0, Random arg1)",(Lblc;Ljava/util/Random;)I,int
bgt,"a(blc arg0, axy arg1, el arg2, float arg3, int arg4)","func_196255_a(IBlockState arg0, World arg1, BlockPos arg2, float arg3, int arg4)","dropNaturally(IBlockData arg0, World arg1, BlockPosition arg2, float arg3, int arg4)",,,,method,"a(blc arg0, axy arg1, el arg2, float arg3, int arg4)",(Lblc;Laxy;Lel;FI)V,void
bgt,"a(axy arg0, el arg1)","func_180691_e(World arg0, BlockPos arg1)","playEffect(World arg0, BlockPosition arg1)",,,,method,"a(axy arg0, el arg1)",(Laxy;Lel;)V,void
bgt,"a(ble$a<bcs, blc> arg0)","func_206840_a(StateContainer$Builder<Block, IBlockState> arg0)",,,,,method,"a(ble$a<bcs, blc> arg0)",(Lble$a;)V,void
bgt,"c(blc arg0, axy arg1, el arg2, Random arg3)","func_180655_c(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"c(blc arg0, axy arg1, el arg2, Random arg3)",(Lblc;Laxy;Lel;Ljava/util/Random;)V,void
bgu,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,public
bgu,"a(blc arg0, axk arg1, el arg2)","func_196244_b(IBlockState arg0, IBlockReader arg1, BlockPos arg2)",,,,,method,"a(blc arg0, axk arg1, el arg2)",(Lblc;Laxk;Lel;)Lcew;,VoxelShape
bgu,w(blc arg0),func_185699_x(IBlockState arg0),,,,,method,w(blc arg0),(Lblc;)I,int
bgu,a(ark arg0),func_196258_a(BlockItemUseContext arg0),getPlacedState(BlockActionContext arg0),,,,method,a(ark arg0),(Lark;)Lblc;,IBlockData
bgu,"a(blc arg0, eq arg1, blc arg2, axz arg3, el arg4, el arg5)","func_196271_a(IBlockState arg0, EnumFacing arg1, IBlockState arg2, IWorld arg3, BlockPos arg4, BlockPos arg5)","updateState(IBlockData arg0, EnumDirection arg1, IBlockData arg2, GeneratorAccess arg3, BlockPosition arg4, BlockPosition arg5)",,,,method,"a(blc arg0, eq arg1, blc arg2, axz arg3, el arg4, el arg5)",(Lblc;Leq;Lblc;Laxz;Lel;Lel;)Lblc;,IBlockData
bgu,"b(blc arg0, axz arg1, el arg2, int arg3)","func_196248_b(IBlockState arg0, IWorld arg1, BlockPos arg2, int arg3)",,,,,method,"b(blc arg0, axz arg1, el arg2, int arg3)",(Lblc;Laxz;Lel;I)V,void
bgu,"a(axk arg0, el arg1, eq arg2)","func_208074_a(IBlockReader arg0, BlockPos arg1, EnumFacing arg2)",,,,,method,"a(axk arg0, el arg1, eq arg2)",(Laxk;Lel;Leq;)Lbmo;,BlockPropertyRedstoneSide
bgu,a(blc arg0),func_149686_d(IBlockState arg0),,,,,method,a(blc arg0),(Lblc;)Z,boolean
bgu,"a(blc arg0, ayc arg1, el arg2)","func_196260_a(IBlockState arg0, IWorldReaderBase arg1, BlockPos arg2)","canPlace(IBlockData arg0, IWorldReader arg1, BlockPosition arg2)",,,,method,"a(blc arg0, ayc arg1, el arg2)",(Lblc;Layc;Lel;)Z,boolean
bgu,"a(axy arg0, el arg1, blc arg2)","func_176338_e(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(axy arg0, el arg1, blc arg2)",(Laxy;Lel;Lblc;)Lblc;,IBlockData
bgu,"b(axy arg0, el arg1, blc arg2)","func_212568_b(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"b(axy arg0, el arg1, blc arg2)",(Laxy;Lel;Lblc;)Lblc;,IBlockData
bgu,"a(axy arg0, el arg1)","func_176344_d(World arg0, BlockPos arg1)",,,,,method,"a(axy arg0, el arg1)",(Laxy;Lel;)V,void
bgu,"a(blc arg0, axy arg1, el arg2, blc arg3)","func_196259_b(IBlockState arg0, World arg1, BlockPos arg2, IBlockState arg3)","onPlace(IBlockData arg0, World arg1, BlockPosition arg2, IBlockData arg3)",,,,method,"a(blc arg0, axy arg1, el arg2, blc arg3)",(Lblc;Laxy;Lel;Lblc;)V,void
bgu,"a(blc arg0, axy arg1, el arg2, blc arg3, boolean arg4)","func_196243_a(IBlockState arg0, World arg1, BlockPos arg2, IBlockState arg3, boolean arg4)","remove(IBlockData arg0, World arg1, BlockPosition arg2, IBlockData arg3, boolean arg4)",,,,method,"a(blc arg0, axy arg1, el arg2, blc arg3, boolean arg4)",(Lblc;Laxy;Lel;Lblc;Z)V,void
bgu,"a(int arg0, blc arg1)","func_212567_a(int arg0, IBlockState arg1)","getPower(int arg0, IBlockData arg1)",,,,method,"a(int arg0, blc arg1)",(ILblc;)I,int
bgu,"a(blc arg0, axy arg1, el arg2, bcs arg3, el arg4)","func_189540_a(IBlockState arg0, World arg1, BlockPos arg2, Block arg3, BlockPos arg4)","doPhysics(IBlockData arg0, World arg1, BlockPosition arg2, Block arg3, BlockPosition arg4)",,,,method,"a(blc arg0, axy arg1, el arg2, bcs arg3, el arg4)",(Lblc;Laxy;Lel;Lbcs;Lel;)V,void
bgu,"b(blc arg0, axk arg1, el arg2, eq arg3)","func_176211_b(IBlockState arg0, IBlockReader arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"b(blc arg0, axk arg1, el arg2, eq arg3)",(Lblc;Laxk;Lel;Leq;)I,int
bgu,"a(blc arg0, axk arg1, el arg2, eq arg3)","func_180656_a(IBlockState arg0, IBlockReader arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"a(blc arg0, axk arg1, el arg2, eq arg3)",(Lblc;Laxk;Lel;Leq;)I,int
bgu,"b(axk arg0, el arg1, eq arg2)","func_176339_d(IBlockReader arg0, BlockPos arg1, EnumFacing arg2)",,,,,method,"b(axk arg0, el arg1, eq arg2)",(Laxk;Lel;Leq;)Z,boolean
bgu,"a(axk arg0, el arg1)","func_176340_e(IBlockReader arg0, BlockPos arg1)",,,,,method,"a(axk arg0, el arg1)",(Laxk;Lel;)Z,boolean
bgu,k(blc arg0),func_176346_d(IBlockState arg0),,,,,method,k(blc arg0),(Lblc;)Z,boolean
bgu,"a(blc arg0, eq arg1)","func_176343_a(IBlockState arg0, EnumFacing arg1)",,,,,method,"a(blc arg0, eq arg1)",(Lblc;Leq;)Z,boolean
bgu,i(blc arg0),func_149744_f(IBlockState arg0),isPowerSource(IBlockData arg0),,,,method,i(blc arg0),(Lblc;)Z,boolean
bgu,c(),func_180664_k(),,,,,method,c(),()Laxl;,TextureType
bgu,"a(blc arg0, bhb arg1)","func_185499_a(IBlockState arg0, Rotation arg1)",,,,,method,"a(blc arg0, bhb arg1)",(Lblc;Lbhb;)Lblc;,IBlockData
bgu,"a(blc arg0, bfz arg1)","func_185471_a(IBlockState arg0, Mirror arg1)",,,,,method,"a(blc arg0, bfz arg1)",(Lblc;Lbfz;)Lblc;,IBlockData
bgu,"a(ble$a<bcs, blc> arg0)","func_206840_a(StateContainer$Builder<Block, IBlockState> arg0)",,,,,method,"a(ble$a<bcs, blc> arg0)",(Lble$a;)V,void
bgu,"a(axk arg0, blc arg1, el arg2, eq arg3)","func_193383_a(IBlockReader arg0, IBlockState arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"a(axk arg0, blc arg1, el arg2, eq arg3)",(Laxk;Lblc;Lel;Leq;)Lblb;,EnumBlockFaceShape
bgu,b(int arg0),func_176337_b(int arg0),,,,,method,b(int arg0),(I)I,int
bgu,"c(blc arg0, axy arg1, el arg2, Random arg3)","func_180655_c(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"c(blc arg0, axy arg1, el arg2, Random arg3)",(Lblc;Laxy;Lel;Ljava/util/Random;)V,void
bgv,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,public
bgv,m(blc arg0),func_149750_m(IBlockState arg0),,,,,method,m(blc arg0),(Lblc;)I,int
bgv,"a(blc arg0, axy arg1, el arg2, blc arg3)","func_196259_b(IBlockState arg0, World arg1, BlockPos arg2, IBlockState arg3)","onPlace(IBlockData arg0, World arg1, BlockPosition arg2, IBlockData arg3)",,,,method,"a(blc arg0, axy arg1, el arg2, blc arg3)",(Lblc;Laxy;Lel;Lblc;)V,void
bgv,a(ark arg0),func_196258_a(BlockItemUseContext arg0),getPlacedState(BlockActionContext arg0),,,,method,a(ark arg0),(Lark;)Lblc;,IBlockData
bgv,"a(blc arg0, axy arg1, el arg2, bcs arg3, el arg4)","func_189540_a(IBlockState arg0, World arg1, BlockPos arg2, Block arg3, BlockPos arg4)","doPhysics(IBlockData arg0, World arg1, BlockPosition arg2, Block arg3, BlockPosition arg4)",,,,method,"a(blc arg0, axy arg1, el arg2, bcs arg3, el arg4)",(Lblc;Laxy;Lel;Lbcs;Lel;)V,void
bgv,"a(blc arg0, axy arg1, el arg2, Random arg3)","func_196267_b(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"a(blc arg0, axy arg1, el arg2, Random arg3)",(Lblc;Laxy;Lel;Ljava/util/Random;)V,void
bgv,"a(ble$a<bcs, blc> arg0)","func_206840_a(StateContainer$Builder<Block, IBlockState> arg0)",,,,,method,"a(ble$a<bcs, blc> arg0)",(Lble$a;)V,void
bgw$a,<init>,,,,,,constructor,"(arg0, arg1)",(Lel;J)V,public
bgw,<init>,,,,,,constructor,(arg0),(Lbcs$c;)V,protected
bgw,a(ayc arg0),func_149738_a(IWorldReaderBase arg0),,,,,method,a(ayc arg0),(Layc;)I,int
bgw,"a(blc arg0, axy arg1, el arg2, blc arg3)","func_196259_b(IBlockState arg0, World arg1, BlockPos arg2, IBlockState arg3)","onPlace(IBlockData arg0, World arg1, BlockPosition arg2, IBlockData arg3)",,,,method,"a(blc arg0, axy arg1, el arg2, blc arg3)",(Lblc;Laxy;Lel;Lblc;)V,void
bgw,"a(blc arg0, axy arg1, el arg2, blc arg3, boolean arg4)","func_196243_a(IBlockState arg0, World arg1, BlockPos arg2, IBlockState arg3, boolean arg4)","remove(IBlockData arg0, World arg1, BlockPosition arg2, IBlockData arg3, boolean arg4)",,,,method,"a(blc arg0, axy arg1, el arg2, blc arg3, boolean arg4)",(Lblc;Laxy;Lel;Lblc;Z)V,void
bgw,"a(blc arg0, axk arg1, el arg2, eq arg3)","func_180656_a(IBlockState arg0, IBlockReader arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"a(blc arg0, axk arg1, el arg2, eq arg3)",(Lblc;Laxk;Lel;Leq;)I,int
bgw,"a(axy arg0, el arg1, blc arg2)","func_176597_g(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(axy arg0, el arg1, blc arg2)",(Laxy;Lel;Lblc;)Z,boolean
bgw,"a(blc arg0, axy arg1, el arg2, Random arg3)","func_196267_b(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"a(blc arg0, axy arg1, el arg2, Random arg3)",(Lblc;Laxy;Lel;Ljava/util/Random;)V,void
bgw,"a(blc arg0, axy arg1, el arg2, Random arg3, boolean arg4)","func_196527_a(IBlockState arg0, World arg1, BlockPos arg2, Random arg3, boolean arg4)",,,,,method,"a(blc arg0, axy arg1, el arg2, Random arg3, boolean arg4)",(Lblc;Laxy;Lel;Ljava/util/Random;Z)V,void
bgw,"a(blc arg0, axy arg1, el arg2, bcs arg3, el arg4)","func_189540_a(IBlockState arg0, World arg1, BlockPos arg2, Block arg3, BlockPos arg4)","doPhysics(IBlockData arg0, World arg1, BlockPosition arg2, Block arg3, BlockPosition arg4)",,,,method,"a(blc arg0, axy arg1, el arg2, bcs arg3, el arg4)",(Lblc;Laxy;Lel;Lbcs;Lel;)V,void
